/Volume1/AI4CODE/CodeNet/data/p02566/Python/s476955075.py,1798
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s092629333.py,0.9902363823227133,1942
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s849956034.py,0.9686536485097637,1920
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s331488163.py,0.9552929085303186,1946
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s278638295.py,0.4578622816032888,1343
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s109123735.py,0.4573484069886947,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,0.4573484069886947,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.24871531346351494,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.07502569373072965,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.07502569373072965,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.9018499486125385,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.9018499486125385,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.9033915724563206,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.015930113052415207,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.021582733812949617,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.12195287567053714,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.0436793422404933,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.5616649537512847,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.5626927029804727,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.6020730058584949,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.657245632065776,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.46454265159301134,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.4311408016443987,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.5020554984583762,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.5020554984583762,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s722233151.py,1946
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s947792663.py,0.9928057553956835,1942
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s023832340.py,0.9902363823227133,1942
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s092629333.py,0.9902363823227133,1942
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s849956034.py,0.9686536485097637,1920
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s331488163.py,0.9552929085303186,1946
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s278638295.py,0.4578622816032888,1343
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s109123735.py,0.4573484069886947,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,0.4573484069886947,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.24871531346351494,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.07502569373072965,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.07502569373072965,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.9018499486125385,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.9018499486125385,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.9033915724563206,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.015930113052415207,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.021582733812949617,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.12195287567053714,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.0436793422404933,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.5616649537512847,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.5626927029804727,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.6020730058584949,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.657245632065776,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.46454265159301134,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.4311408016443987,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.5020554984583762,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.5020554984583762,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s947792663.py,1942
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s023832340.py,0.9974253347064882,1942
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s092629333.py,0.9974253347064882,1942
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s849956034.py,0.9757981462409887,1920
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s331488163.py,0.9624871531346352,1946
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s278638295.py,0.4562306900102987,1343
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s109123735.py,0.45520082389289396,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,0.45520082389289396,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.24922760041194647,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.07466529351184348,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.07466529351184348,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.9088568486096807,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.9088568486096807,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.9104016477857878,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.01596292481977346,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.02162718846549949,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.12140965573436546,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.0437693099897013,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.5612770339855819,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.5623069001029866,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.5998197386210005,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.6585993820803295,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.4613800205973223,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.4325437693099897,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.5025746652935119,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.5025746652935119,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s023832340.py,1942
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s092629333.py,1.0,1942
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s849956034.py,0.9783728115345005,1920
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s331488163.py,0.9650565262076054,1946
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s278638295.py,0.456745623069001,1343
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s109123735.py,0.4557157569515963,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,0.4557157569515963,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.24922760041194647,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.07466529351184348,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.07466529351184348,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.9114315139031925,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.9114315139031925,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.9129763130792997,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.01596292481977346,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.02162718846549949,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.12147755822638695,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.0437693099897013,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.55870236869207,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.5597322348094748,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.597566471383506,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.6560247167868177,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.4613800205973223,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.4325437693099897,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.5036045314109165,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.5036045314109165,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s092629333.py,1942
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s849956034.py,0.9783728115345005,1920
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s331488163.py,0.9650565262076054,1946
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s278638295.py,0.456745623069001,1343
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s109123735.py,0.4557157569515963,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,0.4557157569515963,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.24922760041194647,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.07466529351184348,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.07466529351184348,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.9114315139031925,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.9114315139031925,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.9129763130792997,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.01596292481977346,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.02162718846549949,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.12147755822638695,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.0437693099897013,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.55870236869207,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.5597322348094748,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.597566471383506,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.6560247167868177,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.4613800205973223,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.4325437693099897,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.5036045314109165,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.5036045314109165,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s849956034.py,1920
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s331488163.py,0.986639260020555,1946
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s278638295.py,0.4604166666666667,1343
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s109123735.py,0.459375,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,0.459375,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.2515625,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.07552083333333337,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.07552083333333337,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.9322916666666666,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.9322916666666666,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.9338541666666667,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.016145833333333304,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.021874999999999978,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.12011950838595775,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.04427083333333337,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.5578125,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.5588541666666667,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.5899053627760252,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.6557632398753894,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.46562499999999996,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.4359375,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.5067708333333334,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.5067708333333334,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s331488163.py,1946
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s278638295.py,0.4573484069886947,1343
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s109123735.py,0.45529290853031856,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,0.45529290853031856,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.24820143884892087,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.07451181911613569,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.07451181911613569,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.9455292908530318,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.9455292908530318,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.9470709146968139,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.015930113052415207,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.021582733812949617,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.1216812657024513,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.0436793422404933,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.552415210688592,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.5534429599177801,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.5921586300135195,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.6562178828365879,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.46402877697841727,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.43216855087358685,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.5035971223021583,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.5035971223021583,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s278638295.py,1343
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s109123735.py,0.9836187639612807,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,0.9836187639612807,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.3298585256887565,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.10349962769918097,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.10349962769918097,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.4724324324324324,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.4724324324324324,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.4695745826602046,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.021593447505584562,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.03052866716306779,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.08433489509064984,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.06105733432613547,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.48075577326801955,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.4806746310611384,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.4069400630914827,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.45950155763239875,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.526433358153388,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.5078183172002979,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.4724091520861373,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.4724091520861373,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s109123735.py,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,1.0,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.3330832708177044,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.10427606901725428,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.10427606901725428,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.4708108108108108,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.4708108108108108,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.46849757673667203,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.021005251312828155,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.030007501875468856,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.0836558701704353,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.061515378844711144,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.48075577326801955,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.4806746310611384,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.40468679585398826,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.4584631360332295,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.5258814703675919,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.5063765941485372,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.4730820995962315,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.4730820995962315,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.3330832708177044,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.10427606901725428,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.10427606901725428,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.4708108108108108,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.4708108108108108,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.46849757673667203,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.021005251312828155,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.030007501875468856,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.0836558701704353,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.061515378844711144,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.48075577326801955,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.4806746310611384,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.40468679585398826,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.4584631360332295,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.5258814703675919,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.5063765941485372,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.4730820995962315,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.4730820995962315,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.22813688212927752,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.22813688212927752,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.26216216216216215,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.26216216216216215,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.26063543349488427,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.05323193916349811,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.07414448669201523,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.03524139335913623,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.15019011406844107,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.3156053184044787,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.31623330990864373,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.2217214961694457,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.2544132917964693,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.37231298366294063,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.4088447653429603,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.2826379542395693,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.2826379542395693,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,1.0,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.07729729729729728,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.07729729729729728,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.0770059235325794,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.20915032679738566,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.2875816993464052,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.010389081279282952,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.5032679738562091,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.1014695591322603,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.10260014054813771,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.06669671022983326,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.07476635514018692,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.11693895098882201,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.12725631768953072,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.09690444145356658,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.09690444145356658,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.07729729729729728,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.07729729729729728,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.0770059235325794,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.20915032679738566,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.2875816993464052,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.010389081279282952,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.5032679738562091,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.1014695591322603,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.10260014054813771,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.06669671022983326,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.07476635514018692,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.11693895098882201,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.12725631768953072,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.09690444145356658,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.09690444145356658,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,1.0,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.9946149703823371,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.016756756756756808,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.022702702702702693,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.1163169688327561,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.046486486486486456,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.5594594594594595,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.5610810810810811,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.5930599369085173,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.6843198338525441,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.48378378378378384,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.4524324324324325,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.507027027027027,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.507027027027027,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.9946149703823371,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.016756756756756808,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.022702702702702693,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.1163169688327561,14727
